,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId,tier
10934,51,6,29441,1579837447000,7841,0,False,1,l5fpSeiG9dhPsY1tfArIcje8NDyzcJ3q2YQTrgXSO7Zf_3QC,PLATINUM
10935,145,7,54420,1583985393000,32820,0,True,0,0V2BIG2C-1c1ybaTltaI064XwKCYmQZGIhYl19E2h2M0qBf7,PLATINUM
10936,67,5,25054,1583979965000,3454,0,True,0,0V2BIG2C-1c1ybaTltaI064XwKCYmQZGIhYl19E2h2M0qBf7,PLATINUM
10937,81,5,24043,1583981574000,2443,0,False,2,0V2BIG2C-1c1ybaTltaI064XwKCYmQZGIhYl19E2h2M0qBf7,PLATINUM
10938,412,5,92307,1581559595000,70707,0,True,2,HlayKndlKgz6HbGQ9WadFTlQbz3RMI39FyzP_3XuHnumLXdV,PLATINUM
10939,555,5,80533,1581819880000,58933,0,True,2,HlayKndlKgz6HbGQ9WadFTlQbz3RMI39FyzP_3XuHnumLXdV,PLATINUM
10940,43,5,27895,1570256050000,6295,0,False,2,HlayKndlKgz6HbGQ9WadFTlQbz3RMI39FyzP_3XuHnumLXdV,PLATINUM
10941,82,7,341263,1584025912000,319663,0,True,0,NW11E5Ahc2LvVJxZ95r8fHqVRLX0Z4A68-NxUMm5VZYezmYk,PLATINUM
10942,86,7,207701,1584024118000,186101,0,True,0,NW11E5Ahc2LvVJxZ95r8fHqVRLX0Z4A68-NxUMm5VZYezmYk,PLATINUM
10943,50,7,112013,1584054956000,90413,0,True,0,NW11E5Ahc2LvVJxZ95r8fHqVRLX0Z4A68-NxUMm5VZYezmYk,PLATINUM
10944,119,5,200555,1583722620000,178955,0,True,2,eCouuaPbyWNzankdSOuMg6ndXe9gCCjzve1z5qpS7nG5pKkk,PLATINUM
10945,67,3,7853,1548464859000,1853,4747,False,0,eCouuaPbyWNzankdSOuMg6ndXe9gCCjzve1z5qpS7nG5pKkk,PLATINUM
10946,22,3,6735,1583115531000,735,5865,True,0,eCouuaPbyWNzankdSOuMg6ndXe9gCCjzve1z5qpS7nG5pKkk,PLATINUM
10947,45,6,127143,1581093999000,105543,0,False,3,wIdIt7leh4xSfKKaNHJLCEl2AGEst7jW665M_Lt75zWXs8yA,PLATINUM
10948,11,5,60087,1576109572000,38487,0,False,2,wIdIt7leh4xSfKKaNHJLCEl2AGEst7jW665M_Lt75zWXs8yA,PLATINUM
10949,31,5,35665,1575615581000,14065,0,False,2,wIdIt7leh4xSfKKaNHJLCEl2AGEst7jW665M_Lt75zWXs8yA,PLATINUM
10950,67,7,121995,1584045033000,100395,0,True,0,yErcknk37ZlzpMma-6LjoOSa8g91DM1Ccfcks4Hov_N57tG0,PLATINUM
10951,63,5,95839,1582770761000,74239,0,False,2,yErcknk37ZlzpMma-6LjoOSa8g91DM1Ccfcks4Hov_N57tG0,PLATINUM
10952,236,5,66811,1582858592000,45211,0,True,2,yErcknk37ZlzpMma-6LjoOSa8g91DM1Ccfcks4Hov_N57tG0,PLATINUM
10953,203,7,58676,1583128384000,37076,0,True,0,TPR0AL-Nsx0ivVN3uN8qUmANwNAb2V5FWQlv8Qc-pKPKnx7e,PLATINUM
10954,119,4,14086,1557185759000,1486,7514,False,0,TPR0AL-Nsx0ivVN3uN8qUmANwNAb2V5FWQlv8Qc-pKPKnx7e,PLATINUM
10955,121,3,9045,1557626124000,3045,3555,False,0,TPR0AL-Nsx0ivVN3uN8qUmANwNAb2V5FWQlv8Qc-pKPKnx7e,PLATINUM
10956,157,6,74488,1583045280000,52888,0,True,3,eniBHsMv0UkLFWmf1K1X21j2vhcfUJ9OHnEId_IcIsjZfDOd,PLATINUM
10957,55,5,41548,1582782061000,19948,0,False,2,eniBHsMv0UkLFWmf1K1X21j2vhcfUJ9OHnEId_IcIsjZfDOd,PLATINUM
10958,99,5,23053,1581745629000,1453,0,False,1,eniBHsMv0UkLFWmf1K1X21j2vhcfUJ9OHnEId_IcIsjZfDOd,PLATINUM
10959,164,6,45994,1584045169000,24394,0,True,3,3mqnUkeJhApVpaj-OEaq7gUQ_102jI8yFHQpDFXUqqmlJ2sJ,PLATINUM
10960,92,6,44413,1582573667000,22813,0,False,3,3mqnUkeJhApVpaj-OEaq7gUQ_102jI8yFHQpDFXUqqmlJ2sJ,PLATINUM
10961,39,6,35701,1584056230000,14101,0,True,0,3mqnUkeJhApVpaj-OEaq7gUQ_102jI8yFHQpDFXUqqmlJ2sJ,PLATINUM
10962,64,5,21786,1579657163000,186,0,False,0,V-eDFhKKtUAWIC3-94i1i89WOC8rCZgZPK2Ki8edxCetUpiA,PLATINUM
10963,39,4,18006,1579491300000,5406,3594,True,0,V-eDFhKKtUAWIC3-94i1i89WOC8rCZgZPK2Ki8edxCetUpiA,PLATINUM
10964,236,4,15226,1581817903000,2626,6374,True,0,V-eDFhKKtUAWIC3-94i1i89WOC8rCZgZPK2Ki8edxCetUpiA,PLATINUM
10965,64,4,16958,1583551683000,4358,4642,False,0,9ihPStvvlEkpQr15h7e740B-VenFExSDBeRpF3OQG5ubpFy4,PLATINUM
10966,8,3,7798,1561419339000,1798,4802,False,0,9ihPStvvlEkpQr15h7e740B-VenFExSDBeRpF3OQG5ubpFy4,PLATINUM
10967,41,3,7388,1577705331000,1388,5212,False,0,9ihPStvvlEkpQr15h7e740B-VenFExSDBeRpF3OQG5ubpFy4,PLATINUM
10968,105,6,51727,1583703707000,30127,0,True,1,X_8nUno5gbzxgOd1l2VABgti9e4Lm91DncUo-9ZCUIB6Bss-,PLATINUM
10969,8,5,25386,1583652582000,3786,0,True,1,X_8nUno5gbzxgOd1l2VABgti9e4Lm91DncUo-9ZCUIB6Bss-,PLATINUM
10970,517,5,24859,1583114369000,3259,0,True,0,X_8nUno5gbzxgOd1l2VABgti9e4Lm91DncUo-9ZCUIB6Bss-,PLATINUM
10971,76,7,108735,1583996278000,87135,0,True,0,PgnpIPY0T8mk4wmJE9Pt2ThH1jMCp2tchu6kxSaaQznSe6uD,PLATINUM
10972,157,6,91014,1583637758000,69414,0,True,1,PgnpIPY0T8mk4wmJE9Pt2ThH1jMCp2tchu6kxSaaQznSe6uD,PLATINUM
10973,122,5,57500,1583911705000,35900,0,True,2,PgnpIPY0T8mk4wmJE9Pt2ThH1jMCp2tchu6kxSaaQznSe6uD,PLATINUM
10974,420,7,91180,1583561409000,69580,0,True,0,Mng8_4zs9qWhyjP63Caa_1mXh1ta4zrt-wixwNc0olZF-sZV,PLATINUM
10975,99,3,8335,1579129337000,2335,4265,True,0,Mng8_4zs9qWhyjP63Caa_1mXh1ta4zrt-wixwNc0olZF-sZV,PLATINUM
10976,111,2,5316,1582420196000,3516,684,False,0,Mng8_4zs9qWhyjP63Caa_1mXh1ta4zrt-wixwNc0olZF-sZV,PLATINUM
10977,412,5,31612,1582920227000,10012,0,True,1,xTfHBdZW7RiYslyc3lNXz4lRIuoTuqeobyAqHw-W4l7F4tw2,PLATINUM
10978,59,5,28626,1582228483000,7026,0,False,2,xTfHBdZW7RiYslyc3lNXz4lRIuoTuqeobyAqHw-W4l7F4tw2,PLATINUM
10979,35,4,14548,1581901423000,1948,7052,False,0,xTfHBdZW7RiYslyc3lNXz4lRIuoTuqeobyAqHw-W4l7F4tw2,PLATINUM
10980,119,7,328497,1583948740000,306897,0,True,0,4VS09ajvScvqUD0b6aPTCVRRGn0I3OquQoZJsmH22I6TSxGL,PLATINUM
10981,145,6,81632,1583290550000,60032,0,False,3,4VS09ajvScvqUD0b6aPTCVRRGn0I3OquQoZJsmH22I6TSxGL,PLATINUM
10982,67,6,76967,1583727789000,55367,0,False,1,4VS09ajvScvqUD0b6aPTCVRRGn0I3OquQoZJsmH22I6TSxGL,PLATINUM
10983,17,5,123139,1583386349000,101539,0,True,2,MACrWMIBc2LScmkn3kdjSj2kek-uwIgL-U-T_4ywE87r5xLn,PLATINUM
10984,86,3,11413,1547064100000,5413,1187,False,0,MACrWMIBc2LScmkn3kdjSj2kek-uwIgL-U-T_4ywE87r5xLn,PLATINUM
10985,101,3,8806,1547550139000,2806,3794,False,0,MACrWMIBc2LScmkn3kdjSj2kek-uwIgL-U-T_4ywE87r5xLn,PLATINUM
10986,119,7,84282,1582397848000,62682,0,True,0,Z4VtYmhyXH8xq5_iQMzg_HgJ9iwbmAq7JikCTir2H0rkXJ7e,PLATINUM
10987,114,7,74430,1583727411000,52830,0,True,0,Z4VtYmhyXH8xq5_iQMzg_HgJ9iwbmAq7JikCTir2H0rkXJ7e,PLATINUM
10988,142,6,45203,1581471565000,23603,0,False,0,Z4VtYmhyXH8xq5_iQMzg_HgJ9iwbmAq7JikCTir2H0rkXJ7e,PLATINUM
10989,240,5,40021,1581664932000,18421,0,True,2,YPPHljtqhXAugCR-uxhpppA6YB_nJtN7QfwaeIG_37NxVD_y,PLATINUM
10990,13,5,36486,1583486416000,14886,0,True,2,YPPHljtqhXAugCR-uxhpppA6YB_nJtN7QfwaeIG_37NxVD_y,PLATINUM
10991,80,5,23718,1582955429000,2118,0,True,2,YPPHljtqhXAugCR-uxhpppA6YB_nJtN7QfwaeIG_37NxVD_y,PLATINUM
10992,121,5,34573,1582432214000,12973,0,False,2,uv2tMaq89PIcALfiYhLRqiPKbIbowd5TaBLmuAuiKHZSvhzl,PLATINUM
10993,107,5,31933,1581050905000,10333,0,True,2,uv2tMaq89PIcALfiYhLRqiPKbIbowd5TaBLmuAuiKHZSvhzl,PLATINUM
10994,104,5,31624,1582425482000,10024,0,True,2,uv2tMaq89PIcALfiYhLRqiPKbIbowd5TaBLmuAuiKHZSvhzl,PLATINUM
10995,122,5,52658,1584052820000,31058,0,True,2,QCnvjfPyVj9CXlBisxn2mdZS1_dPcDuXrV-Ps14RDVYt1WVz,PLATINUM
10996,24,5,41687,1583643540000,20087,0,False,2,QCnvjfPyVj9CXlBisxn2mdZS1_dPcDuXrV-Ps14RDVYt1WVz,PLATINUM
10997,64,5,35136,1583800477000,13536,0,True,2,QCnvjfPyVj9CXlBisxn2mdZS1_dPcDuXrV-Ps14RDVYt1WVz,PLATINUM
10998,81,5,67253,1583713515000,45653,0,True,2,tGCJ3OUMKSnVmqpXR7vUD7rSWTSn08AyduYXnaCMGJj3Jzob,PLATINUM
10999,67,5,51105,1583801377000,29505,0,True,2,tGCJ3OUMKSnVmqpXR7vUD7rSWTSn08AyduYXnaCMGJj3Jzob,PLATINUM
11000,7,5,25577,1583711364000,3977,0,True,2,tGCJ3OUMKSnVmqpXR7vUD7rSWTSn08AyduYXnaCMGJj3Jzob,PLATINUM
11001,81,6,47801,1581758903000,26201,0,True,0,-JIpw6dMFZ5It9cf2Ee77SaHIMRYnzYWFBirJpJI8R41ZHyw,PLATINUM
11002,7,5,44280,1579675798000,22680,0,True,2,-JIpw6dMFZ5It9cf2Ee77SaHIMRYnzYWFBirJpJI8R41ZHyw,PLATINUM
11003,45,7,31695,1581754531000,10095,0,False,0,-JIpw6dMFZ5It9cf2Ee77SaHIMRYnzYWFBirJpJI8R41ZHyw,PLATINUM
11004,121,5,23657,1581550487000,2057,0,True,1,p_qkF37kNgSbH5jkoY68KKklmmevSPsiKw8mLposYAKPGLJI,PLATINUM
11005,421,4,18342,1582773593000,5742,3258,True,0,p_qkF37kNgSbH5jkoY68KKklmmevSPsiKw8mLposYAKPGLJI,PLATINUM
11006,64,4,17973,1581202453000,5373,3627,False,0,p_qkF37kNgSbH5jkoY68KKklmmevSPsiKw8mLposYAKPGLJI,PLATINUM
11007,92,5,67415,1584001723000,45815,0,True,2,y8DdvwLqFKhORf2_d_lx3UTdpC9m6tUO9T5-5zKcyrTgiLAa,PLATINUM
11008,107,5,46027,1583936763000,24427,0,True,2,y8DdvwLqFKhORf2_d_lx3UTdpC9m6tUO9T5-5zKcyrTgiLAa,PLATINUM
11009,32,5,21695,1582895971000,95,0,True,0,y8DdvwLqFKhORf2_d_lx3UTdpC9m6tUO9T5-5zKcyrTgiLAa,PLATINUM
11010,122,6,66690,1583436805000,45090,0,True,3,LyT169TPAicRyXLmx6glTLLP8KBiClXtIN_o0xCWjC15mRC3,PLATINUM
11011,75,5,37299,1570734533000,15699,0,False,2,LyT169TPAicRyXLmx6glTLLP8KBiClXtIN_o0xCWjC15mRC3,PLATINUM
11012,24,5,25133,1583362539000,3533,0,True,1,LyT169TPAicRyXLmx6glTLLP8KBiClXtIN_o0xCWjC15mRC3,PLATINUM
11013,412,7,277407,1584056167000,255807,0,True,0,ebys1-wxSJlyiaeGOCUQbOdMmMYf0CY0NjEL9qLgow_EV82d,PLATINUM
11014,82,6,42689,1584045357000,21089,0,True,3,ebys1-wxSJlyiaeGOCUQbOdMmMYf0CY0NjEL9qLgow_EV82d,PLATINUM
11015,122,5,33272,1584043297000,11672,0,False,2,ebys1-wxSJlyiaeGOCUQbOdMmMYf0CY0NjEL9qLgow_EV82d,PLATINUM
11016,266,5,34001,1581886532000,12401,0,False,2,MHDESCT8QkkEJw37j8sLO7vem9vOGT5stJK_EeSuz_pI1lZN,PLATINUM
11017,24,5,28318,1583125033000,6718,0,False,2,MHDESCT8QkkEJw37j8sLO7vem9vOGT5stJK_EeSuz_pI1lZN,PLATINUM
11018,92,5,25636,1583905757000,4036,0,False,1,MHDESCT8QkkEJw37j8sLO7vem9vOGT5stJK_EeSuz_pI1lZN,PLATINUM
11019,38,5,36196,1582840642000,14596,0,True,2,1RgyZusCIV00nyb00dQQwbJ14wv_TvkyrhexDuYA3dY0nqKC,PLATINUM
11020,157,5,31868,1583882060000,10268,0,True,2,1RgyZusCIV00nyb00dQQwbJ14wv_TvkyrhexDuYA3dY0nqKC,PLATINUM
11021,245,4,19138,1582788409000,6538,2462,True,0,1RgyZusCIV00nyb00dQQwbJ14wv_TvkyrhexDuYA3dY0nqKC,PLATINUM
11022,86,7,56840,1583922533000,35240,0,False,0,yuzuIYOiTEuyKqf37wVLJm9q2O4yGPjO0oOBiFV-_VA3T1xo,PLATINUM
11023,83,6,31904,1570213425000,10304,0,False,1,yuzuIYOiTEuyKqf37wVLJm9q2O4yGPjO0oOBiFV-_VA3T1xo,PLATINUM
11024,122,6,30810,1578698057000,9210,0,False,0,yuzuIYOiTEuyKqf37wVLJm9q2O4yGPjO0oOBiFV-_VA3T1xo,PLATINUM
11025,267,7,51236,1582538488000,29636,0,True,0,T0qM0YpECZTgm_nL-j3-AOiDlFC1bPdXhY0aleQs4i81Ofbe,PLATINUM
11026,99,4,18233,1579917161000,5633,3367,False,0,T0qM0YpECZTgm_nL-j3-AOiDlFC1bPdXhY0aleQs4i81Ofbe,PLATINUM
11027,37,4,17252,1579953690000,4652,4348,False,0,T0qM0YpECZTgm_nL-j3-AOiDlFC1bPdXhY0aleQs4i81Ofbe,PLATINUM
11028,51,5,74218,1582332048000,52618,0,True,2,A5u0qNXoEFzOBuVp5hm5UILRxJZL5jAWoKKLlzLueA4TE4f2,PLATINUM
11029,21,5,63964,1580099109000,42364,0,True,2,A5u0qNXoEFzOBuVp5hm5UILRxJZL5jAWoKKLlzLueA4TE4f2,PLATINUM
11030,81,5,36660,1582693833000,15060,0,False,2,A5u0qNXoEFzOBuVp5hm5UILRxJZL5jAWoKKLlzLueA4TE4f2,PLATINUM
11031,267,7,57310,1583455181000,35710,0,True,0,KCO2BvwQR1CplrafPK6MHZcb2At1CNIYBaWy21VxdUcdyfn2,PLATINUM
11032,143,5,45337,1580266362000,23737,0,False,2,KCO2BvwQR1CplrafPK6MHZcb2At1CNIYBaWy21VxdUcdyfn2,PLATINUM
11033,25,7,40671,1583288345000,19071,0,True,0,KCO2BvwQR1CplrafPK6MHZcb2At1CNIYBaWy21VxdUcdyfn2,PLATINUM
11034,99,7,367575,1583559485000,345975,0,False,0,yqAUAARiy3SKJXjtcB-M-MHAwhssg_e4BSP0fuJS62TwxALb,PLATINUM
11035,45,7,234308,1584019012000,212708,0,True,0,yqAUAARiy3SKJXjtcB-M-MHAwhssg_e4BSP0fuJS62TwxALb,PLATINUM
11036,111,5,99070,1583971682000,77470,0,True,2,yqAUAARiy3SKJXjtcB-M-MHAwhssg_e4BSP0fuJS62TwxALb,PLATINUM
11037,267,7,94287,1583472476000,72687,0,False,0,3lYQ5umjfcz65oKbgiiYE0WBNqQpOEJLdYKRTZ-vGAsSWWXt,PLATINUM
11038,16,7,87103,1583395269000,65503,0,True,0,3lYQ5umjfcz65oKbgiiYE0WBNqQpOEJLdYKRTZ-vGAsSWWXt,PLATINUM
11039,37,7,79624,1580391058000,58024,0,False,0,3lYQ5umjfcz65oKbgiiYE0WBNqQpOEJLdYKRTZ-vGAsSWWXt,PLATINUM
11040,51,5,49544,1583552210000,27944,0,True,2,e8pSaVgIQAjJvMRj9K1biCBxdnDRwoJRF4Bq2k9ATvXLnMra,PLATINUM
11041,498,5,25604,1583598023000,4004,0,True,2,e8pSaVgIQAjJvMRj9K1biCBxdnDRwoJRF4Bq2k9ATvXLnMra,PLATINUM
11042,21,4,12831,1583600988000,231,8769,True,0,e8pSaVgIQAjJvMRj9K1biCBxdnDRwoJRF4Bq2k9ATvXLnMra,PLATINUM
11043,133,7,129960,1583940560000,108360,0,True,0,zi-_aBJVjFq_xjUh26FCwjkl6RM3HLuEXnsHMAXlRDAi_f8J,PLATINUM
11044,17,7,99309,1583862054000,77709,0,True,0,zi-_aBJVjFq_xjUh26FCwjkl6RM3HLuEXnsHMAXlRDAi_f8J,PLATINUM
11045,81,5,47268,1572394336000,25668,0,False,2,zi-_aBJVjFq_xjUh26FCwjkl6RM3HLuEXnsHMAXlRDAi_f8J,PLATINUM
11046,238,7,150243,1584033792000,128643,0,True,0,s-5aPAJS48KU3uc8G7Ga-6lXqdApkSSZWHaA8VCY9gHLxbNH,PLATINUM
11047,5,6,32879,1584038013000,11279,0,False,0,s-5aPAJS48KU3uc8G7Ga-6lXqdApkSSZWHaA8VCY9gHLxbNH,PLATINUM
11048,28,5,29904,1583564621000,8304,0,False,1,s-5aPAJS48KU3uc8G7Ga-6lXqdApkSSZWHaA8VCY9gHLxbNH,PLATINUM
11049,39,6,104083,1579382632000,82483,0,False,0,IzJZI-jvdgfbTn_ZkjW8Babm8BE03I4zZ0tcsWvx9aXussdM,PLATINUM
11050,103,6,77937,1581388840000,56337,0,False,3,IzJZI-jvdgfbTn_ZkjW8Babm8BE03I4zZ0tcsWvx9aXussdM,PLATINUM
11051,28,6,36369,1583194843000,14769,0,True,3,IzJZI-jvdgfbTn_ZkjW8Babm8BE03I4zZ0tcsWvx9aXussdM,PLATINUM
11052,119,7,199516,1582516618000,177916,0,False,0,-Ioe5DNcGyKrSHl1p3DoccSckVQWcTb5-V8vmuUOjXfMql52,PLATINUM
11053,145,6,79004,1579492622000,57404,0,True,0,-Ioe5DNcGyKrSHl1p3DoccSckVQWcTb5-V8vmuUOjXfMql52,PLATINUM
11054,236,7,64970,1579313476000,43370,0,False,0,-Ioe5DNcGyKrSHl1p3DoccSckVQWcTb5-V8vmuUOjXfMql52,PLATINUM
11055,8,5,855372,1582782353000,833772,0,True,2,8Is-SiuYzd_MDSpqHg7sLiiBii3fpbEU8uGrwhHLP26iX_J3,PLATINUM
11056,50,5,672673,1583984087000,651073,0,True,2,8Is-SiuYzd_MDSpqHg7sLiiBii3fpbEU8uGrwhHLP26iX_J3,PLATINUM
11057,112,5,56869,1581908546000,35269,0,False,2,8Is-SiuYzd_MDSpqHg7sLiiBii3fpbEU8uGrwhHLP26iX_J3,PLATINUM
11058,7,5,32847,1579932347000,11247,0,False,2,1ZTlIzjrRsnHmjFIjhWZLCwnYIoN9LLZP2P0vBITmyG70nDH,PLATINUM
11059,84,4,21030,1573611593000,8430,570,False,0,1ZTlIzjrRsnHmjFIjhWZLCwnYIoN9LLZP2P0vBITmyG70nDH,PLATINUM
11060,134,4,18811,1574145791000,6211,2789,False,0,1ZTlIzjrRsnHmjFIjhWZLCwnYIoN9LLZP2P0vBITmyG70nDH,PLATINUM
11061,77,5,294342,1582518139000,272742,0,True,2,f4rqHBUej_ucYCLdENbJ98XPgu2c5IVJYNHhLW_Ys2bPT4Fe,PLATINUM
11062,119,5,135868,1583855112000,114268,0,True,2,f4rqHBUej_ucYCLdENbJ98XPgu2c5IVJYNHhLW_Ys2bPT4Fe,PLATINUM
11063,875,5,70134,1584049762000,48534,0,True,2,f4rqHBUej_ucYCLdENbJ98XPgu2c5IVJYNHhLW_Ys2bPT4Fe,PLATINUM
11064,136,5,168162,1581909239000,146562,0,True,2,u007mW0RzKf7y1auFlQR5XIZAke8TviQo_b89kKGWTo7daK9,PLATINUM
11065,13,5,30138,1581819604000,8538,0,True,2,u007mW0RzKf7y1auFlQR5XIZAke8TviQo_b89kKGWTo7daK9,PLATINUM
11066,81,5,23539,1581112820000,1939,0,False,0,u007mW0RzKf7y1auFlQR5XIZAke8TviQo_b89kKGWTo7daK9,PLATINUM
11067,81,5,26964,1580059045000,5364,0,False,2,DfWgpbhBDUGCcGtzFoPxX1li5jiUlMh2Kq6BgoMScvowC6N1,PLATINUM
11068,236,4,19193,1582653405000,6593,2407,False,0,DfWgpbhBDUGCcGtzFoPxX1li5jiUlMh2Kq6BgoMScvowC6N1,PLATINUM
11069,18,3,8848,1580013825000,2848,3752,False,0,DfWgpbhBDUGCcGtzFoPxX1li5jiUlMh2Kq6BgoMScvowC6N1,PLATINUM
11070,105,7,162280,1583999374000,140680,0,True,0,Aqux4Ts5j1h6wJwZ-Wu4pQRpUr_EaZron3y7xnYqC4f1zARQ,PLATINUM
11071,59,5,127673,1583963048000,106073,0,True,2,Aqux4Ts5j1h6wJwZ-Wu4pQRpUr_EaZron3y7xnYqC4f1zARQ,PLATINUM
11072,113,5,83707,1583881275000,62107,0,True,2,Aqux4Ts5j1h6wJwZ-Wu4pQRpUr_EaZron3y7xnYqC4f1zARQ,PLATINUM
11073,32,7,56829,1583625344000,35229,0,False,0,KW5HGHx3GMMQVEMOTr7V8xcjbzG0CUoNloL79_AHIxf9_Bhi,PLATINUM
11074,24,6,48332,1583567221000,26732,0,True,2,KW5HGHx3GMMQVEMOTr7V8xcjbzG0CUoNloL79_AHIxf9_Bhi,PLATINUM
11075,11,6,44916,1583105772000,23316,0,False,1,KW5HGHx3GMMQVEMOTr7V8xcjbzG0CUoNloL79_AHIxf9_Bhi,PLATINUM
11076,56,7,737815,1582654159000,716215,0,True,0,p6_V76uxpSOmJdJOJLsco38BzsF_6USPto-l7PV5qLZJguri,PLATINUM
11077,59,5,315435,1583860429000,293835,0,True,2,p6_V76uxpSOmJdJOJLsco38BzsF_6USPto-l7PV5qLZJguri,PLATINUM
11078,141,5,206963,1580455388000,185363,0,True,2,p6_V76uxpSOmJdJOJLsco38BzsF_6USPto-l7PV5qLZJguri,PLATINUM
11079,222,6,82872,1583746746000,61272,0,False,1,GCqCX2JX42_dnhnQXBTzZl3kY0EMZ4o9N0zdUPkFdwkkT1gh,PLATINUM
11080,150,5,32675,1562212498000,11075,0,False,2,GCqCX2JX42_dnhnQXBTzZl3kY0EMZ4o9N0zdUPkFdwkkT1gh,PLATINUM
11081,15,6,32112,1571482055000,10512,0,False,0,GCqCX2JX42_dnhnQXBTzZl3kY0EMZ4o9N0zdUPkFdwkkT1gh,PLATINUM
11082,16,5,75232,1583471271000,53632,0,True,2,iwB-ni7WWGf3Dt6-_Epy9wezoFdnppxtonQepgGYY-cG3O3N,PLATINUM
11083,37,5,40418,1584054339000,18818,0,True,2,iwB-ni7WWGf3Dt6-_Epy9wezoFdnppxtonQepgGYY-cG3O3N,PLATINUM
11084,80,3,6789,1582423057000,789,5811,True,0,iwB-ni7WWGf3Dt6-_Epy9wezoFdnppxtonQepgGYY-cG3O3N,PLATINUM
11085,34,7,83109,1578711947000,61509,0,False,0,kcE-JC670b0UYgTZxULGlmVZ_34-pmJ6jTB67Cs8t83GipAY,PLATINUM
11086,246,7,80779,1579027448000,59179,0,False,0,kcE-JC670b0UYgTZxULGlmVZ_34-pmJ6jTB67Cs8t83GipAY,PLATINUM
11087,141,7,72587,1577839726000,50987,0,False,0,kcE-JC670b0UYgTZxULGlmVZ_34-pmJ6jTB67Cs8t83GipAY,PLATINUM
11088,89,7,126591,1582862269000,104991,0,True,0,rT0bkM9fR2gc32C0s4lm6caGZ0WUMBCcAt4En2lpTENN4fJ2,PLATINUM
11089,81,6,71539,1570863219000,49939,0,False,0,rT0bkM9fR2gc32C0s4lm6caGZ0WUMBCcAt4En2lpTENN4fJ2,PLATINUM
11090,53,7,66079,1582776464000,44479,0,True,0,rT0bkM9fR2gc32C0s4lm6caGZ0WUMBCcAt4En2lpTENN4fJ2,PLATINUM
11091,238,5,180349,1583997724000,158749,0,True,2,Lp0wjXFB_aXU3UzsJ31VEhFdro3-8aweFx4t7THOadeUuTuA,PLATINUM
11092,157,5,122649,1584000302000,101049,0,True,2,Lp0wjXFB_aXU3UzsJ31VEhFdro3-8aweFx4t7THOadeUuTuA,PLATINUM
11093,53,5,33913,1581933254000,12313,0,True,2,Lp0wjXFB_aXU3UzsJ31VEhFdro3-8aweFx4t7THOadeUuTuA,PLATINUM
11094,24,7,50674,1565046253000,29074,0,False,0,G65vrXdeyN_ztEBt2ovF7JG2G74lxlj3X9b4rj087qNcU-g1,PLATINUM
11095,202,6,46652,1579799039000,25052,0,True,1,G65vrXdeyN_ztEBt2ovF7JG2G74lxlj3X9b4rj087qNcU-g1,PLATINUM
11096,1,5,44011,1583314617000,22411,0,True,2,G65vrXdeyN_ztEBt2ovF7JG2G74lxlj3X9b4rj087qNcU-g1,PLATINUM
11097,145,7,96051,1583829297000,74451,0,True,0,aiD0O7GK8PtuXy1jeosMhSe6myXYV8MoihTP6xbWAFXXv3FD,PLATINUM
11098,236,7,70592,1583991589000,48992,0,False,0,aiD0O7GK8PtuXy1jeosMhSe6myXYV8MoihTP6xbWAFXXv3FD,PLATINUM
11099,91,7,62414,1576732124000,40814,0,False,0,aiD0O7GK8PtuXy1jeosMhSe6myXYV8MoihTP6xbWAFXXv3FD,PLATINUM
11100,238,7,280128,1583789127000,258528,0,True,0,sUNNVE8x3qyQHuVwPO0pv8dc2t6tTu3hd53jy1Y4Z8KP3lyE,PLATINUM
11101,84,7,96698,1583786230000,75098,0,True,0,sUNNVE8x3qyQHuVwPO0pv8dc2t6tTu3hd53jy1Y4Z8KP3lyE,PLATINUM
11102,7,6,37620,1583799147000,16020,0,True,0,sUNNVE8x3qyQHuVwPO0pv8dc2t6tTu3hd53jy1Y4Z8KP3lyE,PLATINUM
11103,412,5,69242,1580986480000,47642,0,False,2,tZXbQ-277nLvLxt5UrzsMK2WKRnBfSAMLuaVYYd8ofT6MrtT,PLATINUM
11104,555,5,49730,1583914059000,28130,0,False,2,tZXbQ-277nLvLxt5UrzsMK2WKRnBfSAMLuaVYYd8ofT6MrtT,PLATINUM
11105,51,5,36404,1580394590000,14804,0,True,1,tZXbQ-277nLvLxt5UrzsMK2WKRnBfSAMLuaVYYd8ofT6MrtT,PLATINUM
11106,245,7,636977,1584052701000,615377,0,True,0,PN8LhQGC1x4P-xZunoacsIpy_nt1H6Wjaf8gf76ZuRm1WEoW,PLATINUM
11107,18,7,239984,1583468449000,218384,0,True,0,PN8LhQGC1x4P-xZunoacsIpy_nt1H6Wjaf8gf76ZuRm1WEoW,PLATINUM
11108,61,7,219007,1583958339000,197407,0,False,0,PN8LhQGC1x4P-xZunoacsIpy_nt1H6Wjaf8gf76ZuRm1WEoW,PLATINUM
11109,92,7,151293,1583297412000,129693,0,True,0,b5FryEBPdpWjfjMfhTNZHyJlUqq8awU1B9K4xCIRov6Myw_9,PLATINUM
11110,126,7,140018,1579888233000,118418,0,False,0,b5FryEBPdpWjfjMfhTNZHyJlUqq8awU1B9K4xCIRov6Myw_9,PLATINUM
